audio,phonemes,ipa
arabic_speech_corpus/wav/ARA NORM  0007.wav,sil y a t a m a' ^^ a l u0 l < i0 b d aa' E u0 l f a nn ii0' y u0 w a l H A D A r ii0' y u0 ll a * ii0 y a' k $ i0 f u0 E a' n h u0 l m a' E r i0 D U0 f ii0' t u0' H a f i1 n k a ^ ii0' r a t i1 n sil m u0 t a n a ww i0' E a t i1 n $ a' m i0 l a t E a $ a r aa' t i0 l < a z y aa' < i0 ll a t i0 n u0' s i0 j a t b i0 < a n aa' m i0 l a * a h a b ii0' y a t i1 n sil E a' k a s a t s i0' H r a w a b a h aa' < a tt A T r ii0' z i0 b i0 l H a r ii0' r i0 w a m a w aa' d a < u0' x r aa sil, j a t a m a θ a l u l ʔ i b d ɑ ʕ u l f a n i j u w a l ħ ɑ dˤ ɑ r i j u l a ð i j a k ʃ i f u ʕ a n h u l m a ʕ r i dˤ o̞ f i t u ħ a f ɪ n k a θ i r a t ɪ n  m u t a n a w i ʕ a t ɪ n ʃ a m i l a t ʕ a ʃ a r ɑ t i l ʔ a z j ɑ ʔ i l a t i n u s i ʒ a t b i ʔ a n ɑ m i l a ð a h a b i j a t ɪ n  ʕ a k a s a t s i ħ r a w a b a h ɑ ʔ a t ɑ t r i z i b i l ħ a r i r i w a m a w ɑ d a ʔ u x r ɑ 
arabic_speech_corpus/wav/ARA NORM  0317.wav,sil < a' ss a s a t m a k t a' b a t u0 < i0 d r ii0' s i0 tt aa $ f ii0' n ii0 sil m a k t a' b a t a n $ AA T I0 < ii0' y a t a n t a' H t a $ i0 E aa' r i0 sil m u0' t E a t u0 l < I0 S T I0 y aa' f i0 t a k t a' m i0 l u0 b i0 l q I0 r aa' < a t i0 sil, ʔ a s a s a t m a k t a b a t u ʔ i d r i s i t ɑ ʃ f i n i  m a k t a b a t a n ʃ ɑ t i ʔ i j a t a n t a ħ t a ʃ i ʕ ɑ r i  m u t ʕ a t u l ʔ i sˤ t i j ɑ f i t a k t a m i l u b i l q i r ɑ ʔ a t i 
arabic_speech_corpus/wav/ARA NORM  1798.wav,sil y a' s b a r a sil w a t a y a' ss a r a sil w a t i0 y A S uu0' y i1 n sil w a s a' yy i1 n sil t a s a' rr u0 y a sil, j a s b a r a  w a t a j a s a r a  w a t i j ɑ sˤ u j ɪ n  w a s a j ɪ n  t a s a r u j a 
arabic_speech_corpus/wav/ARA NORM  1382.wav,sil t a nn a w s a' ww a r a sil w a t a nn a' w s a r a sil w a t u0 nn a' w s a sil t a s i0 nn a uu0 sil, t a n a w s a w a r a  w a t a n a w s a r a  w a t u n a w s a  t a s i n a u 
arabic_speech_corpus/wav/ARA NORM  0544.wav,sil t uu0' w i0 j a l < i0 s b aa n ii0' y u0 d ii0' f i0 d u0 f ii0 r ii0' r l i0 l m a' rr a t i0 l < uu0' l aa f i0 t aa r ii0' x I0 h i0 sil b i0 b U0 T UU0' l a t i0 q A' T A r a l m a f t uu0' H a t i0 l i0 tt i0' n i0 s i0 sil, t u w i ʒ a l ʔ i s b ɑ n i j u d i f i d u f i r i r l i l m a r a t i l ʔ u l ɑ f i t ɑ r i x i h i  b i b o̞ t u l a t i q ɑ t ɑ r a l m a f t u ħ a t i l i t i n i s i 
arabic_speech_corpus/wav/ARA NORM  1128.wav,sil t a HH a w S A' ww a r a sil w a t a HH a' w S A r a sil w a t u0 HH a' w S A sil t A S A HH a uu0 sil, t a ħ a w sˤ ɑ w a r a  w a t a ħ a w sˤ ɑ r a  w a t u ħ a w sˤ ɑ  t ɑ sˤ ɑ ħ a u 
arabic_speech_corpus/wav/ARA NORM  1506.wav,sil D A w S b a r a sil w a t A D A w SS A r a sil w a t U0 D A' w S A D U1 n sil w a s A' DD U1 n sil t A S A rr U0 D A uu0 sil, dˤ ɑ w sˤ b a r a  w a t ɑ dˤ ɑ w sˤ ɑ r a  w a t o̞ dˤ ɑ w sˤ ɑ dˤ o̞ n  w a s ɑ dˤ o̞ n  t ɑ sˤ ɑ r o̞ dˤ ɑ u 
arabic_speech_corpus/wav/ARA NORM  0605.wav,sil l a' y s a f i0 l g I0 n aa' < i0 w a tt a m ^ ii0' l i0 sil, l a j s a f i l ɣ i n ɑ ʔ i w a t a m θ i l i 
arabic_speech_corpus/wav/ARA NORM  0185.wav,sil < a l q AA' d i0 r i0 E a' l aa t a j g II0' l i0 k a ^ ii0' r i1 n m n a l m u0 H a rr i0 k aa' t i0 sil, ʔ a l q ɑ d i r i ʕ a l ɑ t a ʒ ɣ ɪ l i k a θ i r ɪ n m n a l m u ħ a r i k ɑ t i 
arabic_speech_corpus/wav/ARA NORM  0782.wav,sil t a zz ii0 s a' ww a r a sil w a t a zz ii0' s a r a sil w a t u0 zz ii0' s a sil t a s i0' zz ii0 sil, t a z i s a w a r a  w a t a z i s a r a  w a t u z i s a  t a s i z i 
arabic_speech_corpus/wav/ARA NORM  1007.wav,sil w a l m a $ aa' E i0 r i0 nn aa b i0' E a t i0 m i0' n a SS I0 l aa' t i0 $$ a x S II0' y a t i0 sil m i0' mm aa y u0 $ a' kk i0 l u0 t a f s ii0' r a n l i0 < a s b aa' b i0 t a E a' ll U0 q I0 l m u0 s t a x d i0 m ii0' n a sil b i0 $ a b a k aa' t i0 tt a w AA' S U0 l i0 < i0' l aa H a' dd i0 l < i0 d m aa' n i0 f ii0' b a' E D I0 l < a H y aa' n i0 sil, w a l m a ʃ ɑ ʕ i r i n ɑ b i ʕ a t i m i n a sˤ i l ɑ t i ʃ a x sˤ ɪ j a t i  m i m ɑ j u ʃ a k i l u t a f s i r a n l i ʔ a s b ɑ b i t a ʕ a l o̞ q i l m u s t a x d i m i n a  b i ʃ a b a k ɑ t i t a w ɑ sˤ o̞ l i ʔ i l ɑ ħ a d i l ʔ i d m ɑ n i f i b a ʕ dˤ i l ʔ a ħ j ɑ n i 
arabic_speech_corpus/wav/ARA NORM  0450.wav,sil w a $ a' m a l a t q AA < i0' m a t u0 l m u0 h t a d ii0' n a l j u0' d u0 d i0 sil m u0 w AA T I0 n ii0' n a m i0' n n a y j ii0' r y a sil w a l k aa m i0 r uu0' n sil w a f a r a' n s aa sil w a d u0' w a l i1 n sil < aa s y a w ii0' y a t i1 n sil, w a ʃ a m a l a t q ɑ ʔ i m a t u l m u h t a d i n a l ʒ u d u d i  m u w ɑ t i n i n a m i n n a j ʒ i r j a  w a l k ɑ m i r u n  w a f a r a n s ɑ  w a d u w a l ɪ n  ʔ ɑ s j a w i j a t ɪ n 
arabic_speech_corpus/wav/ARA NORM  0777.wav,sil t a rr a w s a' ww a r a sil w a t a rr a' w s a r a sil w a t u0 rr a' w s a sil t a s i0 rr a uu0 sil, t a r a w s a w a r a  w a t a r a w s a r a  w a t u r a w s a  t a s i r a u 
arabic_speech_corpus/wav/ARA NORM  1031.wav,sil H a' y ^ u0 s a y a t i0' mm u0 t a d r ii0' s u0 nn A Z A r ii0' y a t i0 w a l < aa l aa' t i0 w a l g I0 n aa' < i0 sil m i0' n q I0' b a l i0 m u0 d a rr i0 s ii0' n a m u0 t a x A SS I0 S II0' n a sil, ħ a j θ u s a j a t i m u t a d r i s u n ɑ ðˤ ɑ r i j a t i w a l ʔ ɑ l ɑ t i w a l ɣ i n ɑ ʔ i  m i n q i b a l i m u d a r i s i n a m u t a x ɑ sˤ i sˤ ɪ n a 
arabic_speech_corpus/wav/ARA NORM  0345.wav,sil w a SS ii0 n ii0' y a t i0 sil t $ aa' n sil k ii0' n sil d ii0' n g sil, w a sˤ i n i j a t i  t ʃ ɑ n  k i n  d i n ɣ 
arabic_speech_corpus/wav/ARA NORM  1585.wav,sil h II0' S b a r a sil w a t a h II0' SS A r a sil w a t u0 h II0' S A h u1 n sil w a s a' hh u1 n sil t A S A' rr u0 h ii0 sil, h ɪ sˤ b a r a  w a t a h ɪ sˤ ɑ r a  w a t u h ɪ sˤ ɑ h o̞ n  w a s a h o̞ n  t ɑ sˤ ɑ r u h i 
arabic_speech_corpus/wav/ARA NORM  1291.wav,sil t a yy a w S A' ww a r a sil w a t a yy a' w S A r a sil w a t u0 yy a' w S A sil t A S A yy a uu0 sil, t a j a w sˤ ɑ w a r a  w a t a j a w sˤ ɑ r a  w a t u j a w sˤ ɑ  t ɑ sˤ ɑ j a u 
arabic_speech_corpus/wav/ARA NORM  0110.wav,sil b a' E d a t a < a' xx U0 r i0 n T I0 l AA' q I0 h i0 n a' H w a E a' $ r a t i0 < a yy aa' m i1 n sil, b a ʕ d a t a ʔ a x o̞ r i n t i l ɑ q i h i n a ħ w a ʕ a ʃ r a t i ʔ a j ɑ m ɪ n 
arabic_speech_corpus/wav/ARA NORM  0173.wav,sil d uu0' n a l < i0 n t i0 b aa' h i0 l i0' m aa q A' d t u0 H d i0' ^ u0 h u0 m i0' n < a' ^ a r i1 n E a' l aa S I0 HH a' t i0 h i1 m w a t a f aa E u0' l i0 h i1 m mm a E a m u0 H ii0' t I0 h i1 m sil, d u n a l ʔ i n t i b ɑ h i l i m ɑ q ɑ d t u ħ d i θ u h u m i n ʔ a θ a r ɪ n ʕ a l ɑ sˤ i ħ a t i h ɪ m w a t a f ɑ ʕ u l i h ɪ m m a ʕ a m u ħ i t i h ɪ m 
arabic_speech_corpus/wav/ARA NORM  1503.wav,sil D U0' S b a r a sil w a t A D U0' SS A r a sil w a t U0 D U0' S A D U1 n sil w a s A' DD U1 n sil t A S A' rr U0 D U0 sil, dˤ o̞ sˤ b a r a  w a t ɑ dˤ o̞ sˤ ɑ r a  w a t o̞ dˤ o̞ sˤ ɑ dˤ o̞ n  w a s ɑ dˤ o̞ n  t ɑ sˤ ɑ r o̞ dˤ o̞ 
arabic_speech_corpus/wav/ARA NORM  0888.wav,sil h a w s b a r a sil w a t a h a w ss a r a sil w a t i0 h a w S uu0' h i1 n sil w a s a' hh i1 n sil t a s a rr u0 h a uu0 sil, h a w s b a r a  w a t a h a w s a r a  w a t i h a w sˤ u h ɪ n  w a s a h ɪ n  t a s a r u h a u 
arabic_speech_corpus/wav/ARA NORM  1287.wav,sil t a yy A S A' ww a r a sil w a t a yy A' S A r a sil w a t u0' yy A S A sil t A S A' yy a sil, t a j ɑ sˤ ɑ w a r a  w a t a j ɑ sˤ ɑ r a  w a t u j ɑ sˤ ɑ  t ɑ sˤ ɑ j a 
arabic_speech_corpus/wav/ARA NORM  0121.wav,sil m i0' mm aa y u0 < a' dd ii0 < i0' l aa t a f a' kk u0 k i0 l m u0 s t a E m a r aa' t i0 l k i0 l s ii0' y a t i0 sil w a l q A D AA' < i0 E a' l a $$ i0 E aa' b i0 l m a r j aa n ii0' y a t i0 sil, m i m ɑ j u ʔ a d i ʔ i l ɑ t a f a k u k i l m u s t a ʕ m a r ɑ t i l k i l s i j a t i  w a l q ɑ dˤ ɑ ʔ i ʕ a l a ʃ i ʕ ɑ b i l m a r ʒ ɑ n i j a t i 
arabic_speech_corpus/wav/ARA NORM  1809.wav,sil q A yy aa' m u1 n sil w A q A yy a' y m u1 n sil, q ɑ j ɑ m o̞ n  w ɑ q ɑ j a j m o̞ n 
arabic_speech_corpus/wav/ARA NORM  1052.wav,sil w a t a b a nn ii0' h i0 l i0 l q A D AA' y a l f i0 k r ii0' y a t i0 l m u0 n aa h I0' D A t I0 l i0 l E u0' n f i0 w a l < I0 q S AA' < i0 sil, w a t a b a n i h i l i l q ɑ dˤ ɑ j a l f i k r i j a t i l m u n ɑ h i dˤ ɑ t i l i l ʕ u n f i w a l ʔ i q sˤ ɑ ʔ i 
arabic_speech_corpus/wav/ARA NORM  0678.wav,sil f A' q A d i0 s t A' q b a l a rr a < ii0' s u0 tt u0 r k ii0' y u0 f i0 l q A' S r i0 rr i0 < aa s ii0' y i0 l j a d ii0' d i0 b i0 < a n q A' r a t a < a l < u0 s b uu0' E a l m AA' D I0 y a sil n A Z II0' r a h u0 l f i0 l a s T II0 n ii0' y a m a H m uu0' d a E a bb aa' s sil b i0 m a r aa' s i0 m a m U0 T A EE a' m a t i1 n b i0 < a m j aa' d i0 s i0' tt a E a' $ r a t a < i0 m b r AA T UU0 r ii0' y a t a n t u0 r k ii0' y a t a n sil, f ɑ q ɑ d i s t ɑ q b a l a r a ʔ i s u t u r k i j u f i l q ɑ sˤ r i r i ʔ ɑ s i j i l ʒ a d i d i b i ʔ a n q ɑ r a t a ʔ a l ʔ u s b u ʕ a l m ɑ dˤ i j a  n ɑ ðˤ ɪ r a h u l f i l a s t ɪ n i j a m a ħ m u d a ʕ a b ɑ s  b i m a r ɑ s i m a m o̞ t ɑ ʕ a m a t ɪ n b i ʔ a m ʒ ɑ d i s i t a ʕ a ʃ r a t a ʔ i m b r ɑ t u r i j a t a n t u r k i j a t a n 
arabic_speech_corpus/wav/ARA NORM  0397.wav,sil w a < a g l A' q A t i0 ss u0 l U0 T AA' t u0 m a' l E a b a l E AA S I0' m a t i0 l i0 < i0 E aa' d a t i0 t a < h ii0' l i0 j a m ii0' E i0 m a r aa f I0' q I0 h i0 sil H a' tt aa y a k uu0' n a f i0 q II0' m a t i0 w a m u0' s t a w a l H a' d a ^ i0 l E aa l a m ii0' y i0 sil, w a ʔ a ɣ l ɑ q ɑ t i s u l o̞ t ɑ t u m a l ʕ a b a l ʕ ɑ sˤ i m a t i l i ʔ i ʕ ɑ d a t i t a ʔ h i l i ʒ a m i ʕ i m a r ɑ f i q i h i  ħ a t ɑ j a k u n a f i q ɪ m a t i w a m u s t a w a l ħ a d a θ i l ʕ ɑ l a m i j i 
arabic_speech_corpus/wav/ARA NORM  1315.wav,sil t a dd ii0 s a' ww a r a sil w a t a dd ii0' s a r a sil w a t u0 dd ii0' s a sil t a s i0' dd ii0 sil, t a d i s a w a r a  w a t a d i s a r a  w a t u d i s a  t a s i d i 
arabic_speech_corpus/wav/ARA NORM  1674.wav,sil z i0' s b a r a sil w a t a z i0' ss a r a sil w a t i0 z I0 S uu0' z i1 n sil w a s a' zz i1 n sil t a s a' rr u0 z i0 sil, z i s b a r a  w a t a z i s a r a  w a t i z i sˤ u z ɪ n  w a s a z ɪ n  t a s a r u z i 
arabic_speech_corpus/wav/ARA NORM  0603.wav,sil f a' f i0 m A' T l a E i0 $ a' h r i0 t a mm uu0' z a sil y uu0 l ii0 uu0 sil, f a f i m ɑ t l a ʕ i ʃ a h r i t a m u z a  j u l i u 
arabic_speech_corpus/wav/ARA NORM  0346.wav,sil t a d a' ff A q A E a $ a r aa' t u0 l < aa l aa' f i0 m i0' n a nn aa z i0 H ii0' n a l < a k r aa' d i0 ss uu0 r ii0 y ii0' n a n a' H w a t u0' r k i0 y a sil, t a d a f ɑ q ɑ ʕ a ʃ a r ɑ t u l ʔ ɑ l ɑ f i m i n a n ɑ z i ħ i n a l ʔ a k r ɑ d i s u r i j i n a n a ħ w a t u r k i j a 
arabic_speech_corpus/wav/ARA NORM  0447.wav,sil w a < A' S b a H a y A' q D II0 y a' w m a h u0 b a' y n a l E a' m a l i0 l m u0' j h i0 d i0 sil w a m u0 $ aa h a' d a t i0 l < a f l aa' m i0 l h i0 n d ii0' y a t i0 sil w a l < a' k l i0 w a nn a' w m i0 sil, w a ʔ ɑ sˤ b a ħ a j ɑ q dˤ ɪ j a w m a h u b a j n a l ʕ a m a l i l m u ʒ h i d i  w a m u ʃ ɑ h a d a t i l ʔ a f l ɑ m i l h i n d i j a t i  w a l ʔ a k l i w a n a w m i 
arabic_speech_corpus/wav/ARA NORM  0985.wav,sil < I0 D AA' f a t a n < i0' l aa m u0 H AA D A r aa' t i1 n w a m a E r uu0 D AA' t i1 n l i0 t a E r ii0' f i0 l j u0 m h uu0' r i0 sil E a' l aa < a s aa l ii0' b i0 t a r b ii0' y a t i0 l x U0 y uu0' l i0 w a t a r w ii0' D I0 h a sil, ʔ i dˤ ɑ f a t a n ʔ i l ɑ m u ħ ɑ dˤ ɑ r ɑ t ɪ n w a m a ʕ r u dˤ ɑ t ɪ n l i t a ʕ r i f i l ʒ u m h u r i  ʕ a l ɑ ʔ a s ɑ l i b i t a r b i j a t i l x o̞ j u l i w a t a r w i dˤ i h a 
arabic_speech_corpus/wav/ARA NORM  0123.wav,sil w a * a' h a b a t < a b H aa' ^ u1 n < u0' x r aa < i0' l aa < a' nn a ss a' b a b a q A' d y a k uu0' n u0 m t I0 S AA' S U0 l m u0 H ii0 T AA' t i0 l E a m ii0' q A t I0 l i0 l m a z ii0' d i0 m i0' n a l H a r aa' r a t i0 sil, w a ð a h a b a t ʔ a b ħ ɑ θ o̞ n ʔ u x r ɑ ʔ i l ɑ ʔ a n a s a b a b a q ɑ d j a k u n u m t i sˤ ɑ sˤ o̞ l m u ħ i t ɑ t i l ʕ a m i q ɑ t i l i l m a z i d i m i n a l ħ a r ɑ r a t i 
arabic_speech_corpus/wav/ARA NORM  0561.wav,sil < A' Z h a r a t d i0 r aa' s a t u1 n b a r ii0 T AA n ii0' y a t u1 n H a d ii0' ^ a t u1 n sil < u0' j r i0 y a t E a' l a ss a yy i0 d aa' t i0 w a l < A T f aa' l i0 f ii0' m I0' S r a sil < a' nn a n i0' s b a t a l b a d aa' n a t i0 l a' d a l < u0 mm a h aa' t i0 f i0 l f a' t r a t i0 m i0' n < a l f a' y n i0 w a x A' m s a t a sil < i0' l aa < a l f a' y n i0 w a ^ a m aa n i0' y a t a q A' d b a' l a g A t sil < i0 ^ n a' y n i0 w a ^ a l aa ^ ii0' n a f AA' S I0 l a ^ a l aa' ^ a t a b i0 l m i0' < a t i0 sil, ʔ ɑ ðˤ h a r a t d i r ɑ s a t o̞ n b a r i t ɑ n i j a t o̞ n ħ a d i θ a t o̞ n  ʔ u ʒ r i j a t ʕ a l a s a j i d ɑ t i w a l ʔ ɑ t f ɑ l i f i m i sˤ r a  ʔ a n a n i s b a t a l b a d ɑ n a t i l a d a l ʔ u m a h ɑ t i f i l f a t r a t i m i n ʔ a l f a j n i w a x ɑ m s a t a  ʔ i l ɑ ʔ a l f a j n i w a θ a m ɑ n i j a t a q ɑ d b a l a ɣ ɑ t  ʔ i θ n a j n i w a θ a l ɑ θ i n a f ɑ sˤ i l a θ a l ɑ θ a t a b i l m i ʔ a t i 
arabic_speech_corpus/wav/ARA NORM  0759.wav,sil t a HH a w s a' ww a r a sil w a t a HH a' w s a r a sil w a t u0 HH a' w s a sil t a s i0 HH a uu0 sil, t a ħ a w s a w a r a  w a t a ħ a w s a r a  w a t u ħ a w s a  t a s i ħ a u 
arabic_speech_corpus/wav/ARA NORM  0912.wav,sil w a < A D AA' f a t h aa' * i0 h i0 l m a E aa y ii0' r u0 D A r uu0' r a t a H t i0 r aa' m i0 b a' E D I0 ZZ A w aa' h i0 r i0 sil < a l f ii0 z y aa < ii0' y a t i0 sil m i0' ^ l i0 t a w aa' z u0 n i0 l k u0' t l a t i0 f i0 k u0' ll i0 l < i0 tt i0 j aa h aa' t i0 sil w a j a' E l i0 m a' r k a z i0 ^^ I0' q A l i0 sil l i0 l b i0 n aa y aa' t i0 f ii0' m a k aa' n i1 n < aa' m i0 n i1 n sil, w a ʔ ɑ dˤ ɑ f a t h ɑ ð i h i l m a ʕ ɑ j i r u dˤ ɑ r u r a t a ħ t i r ɑ m i b a ʕ dˤ i ðˤ ɑ w ɑ h i r i  ʔ a l f i z j ɑ ʔ i j a t i  m i θ l i t a w ɑ z u n i l k u t l a t i f i k u l i l ʔ i t i ʒ ɑ h ɑ t i  w a ʒ a ʕ l i m a r k a z i θ i q ɑ l i  l i l b i n ɑ j ɑ t i f i m a k ɑ n ɪ n ʔ ɑ m i n ɪ n 
arabic_speech_corpus/wav/ARA NORM  1527.wav,sil E II0' S b a r a sil w a t a E II0' SS A r a sil w a t u0 E II0' S A E u1 n sil w a s a' EE u1 n sil t A S A' rr u0 E i0 sil, ʕ ɪ sˤ b a r a  w a t a ʕ ɪ sˤ ɑ r a  w a t u ʕ ɪ sˤ ɑ ʕ o̞ n  w a s a ʕ o̞ n  t ɑ sˤ ɑ r u ʕ i 
arabic_speech_corpus/wav/ARA NORM  1689.wav,sil $ u0' s b a r a sil w a t a $ u0' ss a r a sil w a t i0 $ U0 S uu0' $ i1 n sil w a s a' $$ i1 n sil t a s a' rr u0 $ u0 sil, ʃ u s b a r a  w a t a ʃ u s a r a  w a t i ʃ o̞ sˤ u ʃ ɪ n  w a s a ʃ ɪ n  t a s a r u ʃ u 
arabic_speech_corpus/wav/ARA NORM  1193.wav,sil t A DD A y S A' ww a r a sil w a t A DD A' y S A r a sil w a t U0 DD A' y S A sil t A S A DD A ii0 sil, t ɑ dˤ ɑ j sˤ ɑ w a r a  w a t ɑ dˤ ɑ j sˤ ɑ r a  w a t o̞ dˤ ɑ j sˤ ɑ  t ɑ sˤ ɑ dˤ ɑ i 
arabic_speech_corpus/wav/ARA NORM  1156.wav,sil t a rr a w S A' ww a r a sil w a t a rr a' w S A r a sil w a t u0 rr a' w S A sil t A S A rr a uu0 sil, t a r a w sˤ ɑ w a r a  w a t a r a w sˤ ɑ r a  w a t u r a w sˤ ɑ  t ɑ sˤ ɑ r a u 
arabic_speech_corpus/wav/ARA NORM  0988.wav,sil w a y A q UU0' l u0 b aa H i0 ^ uu0' n a < i0' nn a h aa' * i0 h i0 dd i0 r aa' s a t a t U0' Z h i0 r u0 l H aa' j a t a sil l i0 m u0 r aa j a' E a t i0 tt a w j ii0 h aa' t i0 l < i0 r $ aa d ii0' y a t i0 sil < a l H aa l ii0' y a t i0 ll a t i0 t a' n S A H u0 b i0 n A' q S I0 l w a' z n i0 sil b i0 x U0 T AA A n b A T II0' < a t i1 n w a ^ aa b i0' t a t i1 n sil, w a j ɑ q u l u b ɑ ħ i θ u n a ʔ i n a h ɑ ð i h i d i r ɑ s a t a t o̞ ðˤ h i r u l ħ ɑ ʒ a t a  l i m u r ɑ ʒ a ʕ a t i t a w ʒ i h ɑ t i l ʔ i r ʃ ɑ d i j a t i  ʔ a l ħ ɑ l i j a t i l a t i t a n sˤ ɑ ħ u b i n ɑ q sˤ i l w a z n i  b i x o̞ t ɑ ɑ n b ɑ t ɪ ʔ a t ɪ n w a θ ɑ b i t a t ɪ n 
arabic_speech_corpus/wav/ARA NORM  0003.wav,sil m i0' mm aa q A' d y u0 < a' dd ii0 Ah i0 l aa t a r aa' j u0 E i0 m a s aa H aa' t i0 l < a n h aa' r i0 jj a l ii0 d ii0' y a t i0 w a n t i0 $ aa' r i0 tt A S A' HH u0 r i0 sil, m i m ɑ q ɑ d j u ʔ a d i  i l ɑ t a r ɑ ʒ u ʕ i m a s ɑ ħ ɑ t i l ʔ a n h ɑ r i ʒ a l i d i j a t i w a n t i ʃ ɑ r i t ɑ sˤ ɑ ħ u r i 
arabic_speech_corpus/wav/ARA NORM  1083.wav,sil w a m a kk a n a' t h aa m i0' n a ss a' y r i0 b a' E d a E i0' dd a t i0 < a s aa b ii0' E a m i0' n z i0 r aa E a' t i0 h aa f i0 l E a m uu0' d i0 l f I0 q r ii0' y i0 sil, w a m a k a n a t h ɑ m i n a s a j r i b a ʕ d a ʕ i d a t i ʔ a s ɑ b i ʕ a m i n z i r ɑ ʕ a t i h ɑ f i l ʕ a m u d i l f i q r i j i 
arabic_speech_corpus/wav/ARA NORM  1019.wav,sil m i0' mm aa $ a' kk a l a H ii0' n a h aa < i0 n t I0 S AA' r a n $ a x S II0' y a n l a f a r i0' s a t aa sil l uu0 d ii0' n i1 s sil, m i m ɑ ʃ a k a l a ħ i n a h ɑ ʔ i n t i sˤ ɑ r a n ʃ a x sˤ ɪ j a n l a f a r i s a t ɑ  l u d i n ɪ s 
arabic_speech_corpus/wav/ARA NORM  1456.wav,sil d a w S b a r a sil w a t a d a w SS A r a sil w a t u0 d a' w S A d u1 n sil w a s a' dd u1 n sil t A S A rr u0 d a uu0 sil, d a w sˤ b a r a  w a t a d a w sˤ ɑ r a  w a t u d a w sˤ ɑ d o̞ n  w a s a d o̞ n  t ɑ sˤ ɑ r u d a u 
arabic_speech_corpus/wav/ARA NORM  0761.wav,sil t a xx A s a' ww a r a sil w a t a xx A' s a r a sil w a t u0' xx A s a sil t a s i0' xx A sil, t a x ɑ s a w a r a  w a t a x ɑ s a r a  w a t u x ɑ s a  t a s i x ɑ 
arabic_speech_corpus/wav/ARA NORM  0202.wav,sil t u0 r aa f I0' q U0 h a b t i0 s aa' m a t u1 n E a r ii0' D A t U1 n sil, t u r ɑ f i q o̞ h a b t i s ɑ m a t o̞ n ʕ a r i dˤ ɑ t o̞ n 
arabic_speech_corpus/wav/ARA NORM  0938.wav,sil w a' s a E a t w i0 z aa' r a t u0 l < aa ^ aa' r i0 l m I0 S r ii0' y a t u0 sil j a' n b a n < i0' l aa j a' n b i1 n sil m a' E a ss a f aa' r a t i0 l m I0 S r ii0' y a t i0 f ii0' l A' n d u1 n sil < i0' l aa w A' q f i0 b a' y E i0 h aa' * aa tt i0 m ^ aa' l i0 sil < a' ll a * ii0 y a E uu0' d u0 t aa r ii0' x U0 h u0 sil < i0' l aa < a r b a' E a t i0 < aa l aa' f i0 s a' n a t i1 n sil, w a s a ʕ a t w i z ɑ r a t u l ʔ ɑ θ ɑ r i l m i sˤ r i j a t u  ʒ a n b a n ʔ i l ɑ ʒ a n b ɪ n  m a ʕ a s a f ɑ r a t i l m i sˤ r i j a t i f i l ɑ n d o̞ n  ʔ i l ɑ w ɑ q f i b a j ʕ i h ɑ ð ɑ t i m θ ɑ l i  ʔ a l a ð i j a ʕ u d u t ɑ r i x o̞ h u  ʔ i l ɑ ʔ a r b a ʕ a t i ʔ ɑ l ɑ f i s a n a t ɪ n 
arabic_speech_corpus/wav/ARA NORM  1586.wav,sil h a y S b a r a sil w a t a h a y SS A r a sil w a t u0 h a' y S A h u1 n sil w a s a' hh u1 n sil t A S A rr u0 h a ii0 sil, h a j sˤ b a r a  w a t a h a j sˤ ɑ r a  w a t u h a j sˤ ɑ h o̞ n  w a s a h o̞ n  t ɑ sˤ ɑ r u h a i 
arabic_speech_corpus/wav/ARA NORM  0904.wav,sil q A' b l a < a' n y u0 t a' ww i0 j a z i0 y aa r a' t a h u0 b I0 q U0 dd aa' s i1 n f ii0' m a' l E a b i0 sil < a l E AA S I0' m a t i0 E a mm aa' n a ll a * ii0 y a tt a' s i0 E u0 l i0 n a' H w i0 sil ^ a l aa ^ ii0' n a < a' l f a $ a' x S I1 n sil, q ɑ b l a ʔ a n j u t a w i ʒ a z i j ɑ r a t a h u b i q o̞ d ɑ s ɪ n f i m a l ʕ a b i  ʔ a l ʕ ɑ sˤ i m a t i ʕ a m ɑ n a l a ð i j a t a s i ʕ u l i n a ħ w i  θ a l ɑ θ i n a ʔ a l f a ʃ a x sˤ ɪ n 
arabic_speech_corpus/wav/ARA NORM  0645.wav,sil w a r aa' j a E a l b aa H i0 ^ uu0' n a m i0 < a t a ii0 d i0 r aa' s a t i1 n H a' w l a nn a' w m i0 sil w a l w A Z AA' < i0 f i0 l E A q l ii0' y a t i0 sil, w a r ɑ ʒ a ʕ a l b ɑ ħ i θ u n a m i ʔ a t a i d i r ɑ s a t ɪ n ħ a w l a n a w m i  w a l w ɑ ðˤ ɑ ʔ i f i l ʕ ɑ q l i j a t i 
arabic_speech_corpus/wav/ARA NORM  0277.wav,sil y a s t a E i0' dd u0 l f i0 l a s T II0 n ii0 y uu0' n a w a l < i0 s r aa < ii0 l ii0 y uu0' n a l i0 s t i0 < n aa' f i0 m u0 b aa H a ^ aa' t i0 tt a h d i0' < a t i0 S A b aa' H a l < a' H a d i0 f i0 l q AA h i0' r a t i0 sil, j a s t a ʕ i d u l f i l a s t ɪ n i j u n a w a l ʔ i s r ɑ ʔ i l i j u n a l i s t i ʔ n ɑ f i m u b ɑ ħ a θ ɑ t i t a h d i ʔ a t i sˤ ɑ b ɑ ħ a l ʔ a ħ a d i f i l q ɑ h i r a t i 
